stop_name,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay
MARCIANISE,Fri,11.5,7.0,2,2,2,2,1
MARINA DI SAN LORENZO,Fri,2.7709923664122136,2.0,11,131,36,19,5
MARINO,Fri,0.20993227990970656,-1.0,41,443,79,9,2
MARMORE,Fri,3.0980392156862746,2.0,35,306,94,49,11
MASSA CENTRO,Fri,4.141333333333334,2.0,108,1125,438,278,91
MASSAFISCAGLIA,Fri,1.434782608695652,1.0,18,161,15,3,1
MAZARA DEL VALLO,Fri,1.7333333333333334,0.0,31,300,55,38,21
MEDA,Fri,0.005660377358490566,0.0,47,530,1,0,0
MELFI,Fri,2.9016949152542373,2.0,30,295,107,70,20
MERANA,Fri,5.244131455399061,5.0,23,213,145,95,9
MERCENASCO,Fri,3.8187311178247736,3.0,31,331,128,61,17
MESSINA MARITTIMA,Fri,21.580645161290324,15.0,8,31,22,18,16
MEZZANI RONDANI,Fri,5.1354466858789625,4.0,29,347,178,122,32
MILANO AFFORI,Fri,2.1198501872659175,2.0,28,267,55,18,6
MILANO BOVISA,Fri,0.0018472906403940886,0.0,489,4872,0,0,0
MILANO DATEO,Fri,4.118295589988081,3.0,344,3356,1442,827,242
MILANO REPUBBLICA,Fri,4.196662693682956,3.0,344,3356,1443,803,235
MILANO ROGOREDO,Fri,2.968803418803419,1.0,424,4680,1443,896,360
MILANO VILLAPIZZONE,Fri,3.9911608721272835,3.0,176,1697,682,369,92
MINTURNO,Fri,3.2234726688102895,1.0,69,622,176,134,63
MIRADOLO TERME,Fri,7.204460966542751,6.0,22,269,185,137,53
MIRAMARE,Fri,1.1295180722891567,1.0,43,332,62,26,6
MIRANDOLA,Fri,3.9665841584158414,2.0,78,808,287,180,58
MONDOVI`,Fri,1.049462365591398,0.0,39,465,55,28,16
MONOPOLI,Fri,2.6200331125827816,1.0,127,1208,288,159,61
MONTECATINI TERME,Fri,3.010670731707317,2.0,66,656,226,134,45
MONTECHIARO DENICE,Fri,3.924882629107981,3.0,23,213,105,55,7
MONTECOSARO,Fri,2.7850746268656716,2.0,38,335,86,42,7
MONTEMAGGIORE,Fri,3.140684410646388,2.0,25,263,77,40,12
MONTEREALE VALCELLINA,Fri,-1.1049382716049383,-1.0,14,162,2,1,1
MONTEROSSO,Fri,2.7851239669421486,1.0,104,847,259,164,51
MONTEROTONDO,Fri,0.18018018018018017,0.0,129,1554,68,34,14
MONZA SOBBORGHI,Fri,3.2515463917525773,2.0,40,485,134,65,21
MORENGO BARIANO,Fri,42.75,12.0,4,4,4,4,4
MORI,Fri,24.0,24.0,1,1,1,1,1
MORNAGO CIMBRO,Fri,2.164265129682997,1.0,31,347,74,48,16
MOZIA-BIRGI,Fri,2.3846153846153846,1.0,30,286,60,30,14
NAPOLI MONTESANTO,Fri,4.6,3.0,10,10,5,5,0
NAPOLI PIAZZA GARIBALDI,Fri,4.7272727272727275,4.0,10,11,7,4,0
NAPOLI S.GIOV.BARRA,Fri,0.11629315566323441,0.0,145,1651,98,41,18
NICORVO,Fri,4.5464684014869885,4.0,22,269,142,59,9
NOALE SCORZE`,Fri,0.5685279187817259,1.0,64,788,82,31,8
NOLA,Fri,4.846153846153846,4.0,33,325,169,95,24
NOTO,Fri,2.8875,1.0,16,160,39,26,11
NOVARA NORD,Fri,0.0045662100456621,0.0,32,219,0,0,0
NOVATE M.SE,Fri,0.0,0.0,70,889,0,0,0
NOZZANO,Fri,5.285714285714286,4.0,19,182,103,67,19
NUOVO SALARIO,Fri,1.6107423053711527,2.0,136,1657,209,86,24
OCCHIOBELLO,Fri,3.1735537190082646,2.0,10,121,42,28,4
OFFIDA CASTEL DI LAMA,Fri,1.5258855585831064,1.0,43,367,52,30,8
OLBIA TERRANOVA,Fri,1.527363184079602,0.0,27,201,40,19,5
OLCIO,Fri,3.274193548387097,2.0,27,310,104,52,13
OLEVANO,Fri,3.464163822525597,2.0,32,293,101,49,13
OLIVERI TINDARI,Fri,2.3,2.0,16,190,57,31,7
OLMENETA,Fri,3.118279569892473,1.0,75,837,224,134,66
ORIA,Fri,3.0989583333333335,1.0,16,192,45,23,13
ORTA MIASINO,Fri,2.7556818181818183,1.0,18,176,46,27,10
ORTANOVA,Fri,3.4285714285714284,2.0,52,448,158,90,26
ORTONA,Fri,2.16044776119403,1.0,23,268,70,32,7
OSPITALETTO MANTOVANO,Fri,7.216216216216216,4.0,6,74,46,30,17
OSTUNI,Fri,3.927652733118971,2.0,77,622,225,126,52
OVADA,Fri,3.205298013245033,1.0,24,302,85,59,23
OZZANO TARO,Fri,4.588235294117647,3.0,33,374,178,93,28
P.C.CANARO,Fri,1.891566265060241,1.0,7,83,19,15,0
"P.M. KM. 5,420",Fri,24.0,11.0,3,3,3,2,2
P.M.TEATINO,Fri,0.0,0.0,1,1,0,0,0
PACECO,Fri,1.5833333333333333,0.0,10,72,4,3,3
PAESTUM,Fri,5.571428571428571,3.0,6,7,3,3,1
PALAZZO REALE-ORLEANS,Fri,-0.17831074035453598,-1.0,113,959,33,15,8
PALAZZOLO M.SE,Fri,0.0011587485515643105,0.0,96,863,0,0,0
PALERMO BRANCACCIO,Fri,0.8058690744920993,0.0,49,443,32,16,2
PALESTRO,Fri,3.702127659574468,3.0,15,141,51,20,6
PALMIRO TOGLIATTI,Fri,0.5540201005025126,0.0,71,796,64,38,16
PANTANELLA,Fri,3.065989847715736,3.0,37,394,186,56,3
PARABIAGO,Fri,4.707259953161593,4.0,81,854,465,274,60
PEDASO,Fri,3.2954048140043763,2.0,47,457,138,82,27
PEDEROBBA CAVASO POSSAGNO,Fri,2.92896174863388,2.0,26,183,60,28,1
PERCA,Fri,1.1919191919191918,0.0,9,99,8,6,4
PERGINE,Fri,1.8461538461538463,1.0,16,195,41,17,6
PESCARA,Fri,2.2692939244663384,1.0,114,1218,344,202,104
PESCARA S. MARCO,Fri,-0.26181818181818184,-2.0,28,275,133,52,9
PESCHIERA DEL GARDA,Fri,4.8896103896103895,3.0,67,770,338,227,89
PESCINA,Fri,2.9761904761904763,1.0,8,42,9,6,1
PETTENASCO,Fri,4.323863636363637,2.0,18,176,61,32,13
PIACENZA,Fri,3.0956521739130434,1.0,120,1380,451,303,141
PIADENA,Fri,5.694202898550724,4.0,55,690,381,261,95
PIANA,Fri,3.7981220657276995,3.0,23,213,83,67,10
PICANELLO,Fri,30.0,30.0,1,1,1,1,1
PICERNO,Fri,3.2151898734177213,1.0,18,158,54,40,11
PIETRA LIGURE,Fri,3.4642857142857144,2.0,65,616,236,137,31
PINEROLO OLIMPICA,Fri,4.273069679849341,3.0,46,531,210,100,18
PIOMBINO DESE,Fri,1.0826972010178118,1.0,64,786,102,35,11
PISA CENTRALE,Fri,2.144545096494683,1.0,249,2539,627,357,117
PISCINA DI PINEROLO,Fri,2.4812734082397006,1.0,46,534,197,119,38
PISCIOTTA PALINURO,Fri,3.796338672768879,1.0,45,437,126,80,38
PISOGNE,Fri,0.013422818791946308,0.0,22,149,0,0,0
PLOAGHE,Fri,2.07,2.0,31,200,50,13,4
PONTE DELLA VENTURINA,Fri,2.554054054054054,2.0,12,148,47,15,4
PONTE D`ADIGE,Fri,1.6318681318681318,1.0,49,546,133,52,4
PONTE GALERIA,Fri,2.263056092843327,2.0,128,1551,269,90,25
PONTE GARDENA,Fri,2.4966777408637872,1.0,53,602,173,103,39
PONTE NELLE ALPI POLPET,Fri,0.22174840085287847,0.0,56,469,16,7,2
PONTE S.STEFANO,Fri,1.2699386503067485,0.0,14,163,20,9,4
PONTECAGNANO,Fri,2.892929292929293,2.0,48,495,148,87,30
PONTENURE,Fri,4.055555555555555,1.0,8,90,16,12,5
PORCARI,Fri,4.5,4.0,25,270,149,99,10
PORTO DI VASTO,Fri,2.003731343283582,1.0,23,268,49,28,9
POSSIDENTE,Fri,4.647887323943662,3.0,35,355,119,65,20
POSTO MOVIMENTO TRECCA,Fri,21.0,21.0,1,1,1,1,1
PRASCO CREMOLINO,Fri,3.217241379310345,2.0,23,290,76,45,15
PRIVERNO FOSSANOVA,Fri,1.880690737833595,0.0,72,637,134,91,38
QUARTO DI MARANO,Fri,1.02803738317757,0.0,24,107,8,6,3
QUARTO D`ALTINO,Fri,2.7363737486095663,2.0,77,899,215,106,36
QUATTRO VENTI,Fri,2.177036561898653,1.0,148,1559,252,92,31
QUATTRO VILLE,Fri,1.2050561797752808,1.0,60,712,82,40,15
QUILIANO VADO,Fri,8.0,8.0,1,1,1,1,0
RACALMUTO,Fri,1.313953488372093,0.0,9,86,10,7,4
RAGUSA IBLA,Fri,-1.0,-1.0,1,1,0,0,0
REGGIO DI CALABRIA OMECA,Fri,0.0,0.0,3,3,0,0,0
RIETI,Fri,3.334319526627219,2.0,37,338,121,61,16
RIGOROSO,Fri,6.0,6.0,1,1,1,1,0
RIO DI PUSTERIA,Fri,1.346938775510204,1.0,9,98,5,2,1
RIONERO ATELLA RIPACANDITA,Fri,4.112676056338028,3.0,35,355,150,91,23
ROCCA DI CORNO,Fri,0.92,0.0,18,175,29,14,4
ROCCA DI FONDI,Fri,2.0745341614906834,1.0,19,161,28,12,8
ROCCHETTA CAIRO,Fri,2.5492957746478875,2.0,23,213,30,13,6
ROCCHETTA S.ANT.LAC.,Fri,1.9384615384615385,1.0,6,65,23,14,4
ROMA OSTIENSE,Fri,0.754180602006689,0.0,377,4186,517,235,91
ROMA TIBURTINA PIAZZALE EST,Fri,-0.6666666666666666,-1.0,41,453,16,9,4
ROMA TRASTEVERE,Fri,2.7774744027303755,2.0,390,4395,1223,468,96
RONCO SCR.,Fri,1.6859592711682745,1.0,82,933,191,125,43
ROSARNO,Fri,2.38480697384807,1.0,73,803,162,117,55
ROSIGNANO,Fri,2.5196850393700787,1.0,54,508,135,72,25
ROSSIGLIONE,Fri,3.6556291390728477,3.0,24,302,112,60,26
ROVASENDA,Fri,2.2046204620462047,2.0,44,303,53,25,4
ROVATO,Fri,3.1832344213649852,1.0,116,1348,353,229,103
ROVELLO PORRO,Fri,0.001451378809869376,0.0,58,689,0,0,0
ROVERBELLA,Fri,2.6573208722741435,2.0,27,321,96,51,19
ROVERETO - S.V. - MEDELANA,Fri,0.9192546583850931,0.0,18,161,15,4,2
S. ANTONINO DI SALUGGIA,Fri,4.295031055900621,3.0,33,322,144,84,27
S. GIACOMO DI TEGLIO,Fri,2.088888888888889,2.0,4,45,5,3,2
S. GIULIANO MILANESE,Fri,0.5691699604743083,-1.0,65,506,66,24,4
S. MARGHERITA LIGURE PORTOFINO,Fri,2.623069936421435,1.0,117,1101,315,186,66
S. PIETRO A VICO,Fri,3.193916349809886,2.0,29,263,88,45,15
S. VINCENZO,Fri,2.1460446247464504,1.0,53,493,123,62,21
S.ANTONIO MANTOVANO,Fri,2.6510903426791277,2.0,27,321,84,52,20
S.BIAGIO,Fri,3.6,2.0,11,125,41,24,2
S.BIAGIO DI CALLALTA,Fri,0.7083333333333334,0.0,22,264,24,19,7
S.LAZZARO,Fri,3.7555555555555555,4.0,5,45,25,8,0
S.MARCO ROGGIANO,Fri,-0.9132947976878613,-1.0,14,173,6,4,1
S.MARIA LA BRUNA,Fri,1.9144736842105263,1.0,73,760,136,70,29
S.MINIATO FUCECCHIO,Fri,8.166666666666666,6.0,6,6,5,5,2
S.NICOLO',Fri,4.08843537414966,3.0,24,294,119,77,21
S.PIETRO IN CASALE,Fri,1.9759725400457666,1.0,78,874,181,109,47
S.PIETRO IN GU`,Fri,2.12,1.0,32,325,53,20,6
S.VITO AL TAGLIAMENTO,Fri,2.3255813953488373,2.0,26,301,99,35,2
SALA AL BARRO-GALBIATE,Fri,4.100446428571429,3.0,37,448,190,95,20
SALANDRA,Fri,6.36,4.0,4,50,26,21,8
SALE MARASINO,Fri,0.0058823529411764705,0.0,24,170,0,0,0
SAMOLACO,Fri,1.3333333333333333,1.0,32,375,53,14,3
SAN GAVINO,Fri,0.3727810650887574,-1.0,59,507,72,37,16
SAN LEONARDO DI CUTRO,Fri,2.0,2.0,1,1,0,0,0
SANGIANO,Fri,5.808139534883721,4.0,31,344,212,121,31
SANTA MARINELLA,Fri,1.294701986754967,1.0,80,906,120,66,14
SANTO STEFANO DI CAMASTRA,Fri,1.3471074380165289,-1.0,41,363,51,32,16
SASSA TORNIMPARTE,Fri,2.110655737704918,1.0,27,244,37,23,11
SASSARI,Fri,1.0585106382978724,1.0,25,188,37,11,4
SASSUOLO RADICI,Fri,3.2698412698412698,3.0,8,63,22,14,3
SCAFA S.VALENTINO CARAMANICO T,Fri,0.5449871465295629,0.0,42,389,32,20,8
SCAFATI,Fri,1.8598639455782313,1.0,65,735,141,67,25
SCALEA S.DOMENICA TALAO,Fri,5.482625482625482,2.0,53,518,211,147,71
SCALETTA ZANCLEA,Fri,4.864686468646864,2.0,45,303,106,74,30
SCHIO,Fri,-1.74,-3.0,17,200,10,8,7
SCORDIA,Fri,1.7560975609756098,0.0,8,41,8,4,2
SEDICO BRIBANO,Fri,0.8034188034188035,0.0,50,351,20,6,1
SENIGALLIA,Fri,2.7095046854083,2.0,65,747,234,155,48
SEREGNO,Fri,3.45,2.0,182,1720,559,359,119
SERRAMANNA NURAMINIS,Fri,0.7817258883248731,0.0,45,394,31,16,4
SESTO CALENDE,Fri,3.1843393148450243,2.0,60,613,213,120,33
SETTEQUERCE,Fri,4.071428571428571,4.0,37,406,230,95,4
SEVESO,Fri,0.05018181818181818,0.0,142,1375,6,3,0
SIBARI,Fri,1.352059925093633,0.0,23,267,78,43,19
SOLOPACA,Fri,5.829896907216495,3.0,22,194,91,72,42
SOMMARIVA BOSCO,Fri,1.7865707434052758,0.0,38,417,70,41,9
SONDRIO,Fri,3.903587443946188,2.0,36,446,142,88,43
SORGENTI DEL PESCHIERA,Fri,7.468085106382978,7.0,6,47,41,30,8
SOVERATO,Fri,3.9529780564263324,3.0,31,319,128,80,32
SPINETTA,Fri,2.1839080459770117,2.0,18,174,32,14,4
STAZIONE PER L`ALPAGO,Fri,2.01840490797546,2.0,34,326,51,10,3
STRADA CASALE,Fri,5.083333333333333,5.0,3,36,24,17,3
STRIGNO,Fri,3.912280701754386,3.0,14,171,76,28,7
SULMONA,Fri,-0.12834224598930483,-1.0,46,374,30,17,8
TAGGIA ARMA,Fri,2.7844574780058653,2.0,64,682,208,121,35
TALAMONA,Fri,3.980544747081712,3.0,21,257,109,61,18
TARCENTO,Fri,0.8384279475982532,0.0,21,229,15,5,2
TARGIA,Fri,2.5,2.0,1,10,2,2,0
TARQUINIA,Fri,1.034920634920635,0.0,27,315,37,18,10
TAVAZZANO,Fri,-0.5691699604743083,-2.0,65,506,44,20,3
TERMINI IMERESE,Fri,0.21856027753686036,-1.0,122,1153,134,80,44
TEZZE DI GRIGNO,Fri,4.280701754385965,3.0,14,171,72,39,6
THIENE,Fri,2.042452830188679,1.0,36,424,94,37,8
TOMMASO NATALE,Fri,5.666666666666667,7.0,3,3,2,2,0
TOR SAPIENZA,Fri,0.35050251256281406,-1.0,71,796,61,37,13
TORINO LINGOTTO,Fri,1.113030303030303,1.0,309,3300,516,231,56
TORINO P.NUOVA,Fri,1.7631091918568784,0.0,170,1621,315,178,93
TORINO PORTA SUSA,Fri,1.3893501288290868,0.0,339,3493,591,309,114
TORINO STURA,Fri,1.4752747252747254,1.0,134,1456,265,107,15
TORRE ANNUNZIATA CENTRALE,Fri,2.211302211302211,1.0,77,814,173,80,27
TORRE DEL GRECO,Fri,1.4019138755980862,0.0,80,836,116,71,29
TORREGROTTA,Fri,11.0,11.0,2,3,3,3,2
TORRILE S. POLO,Fri,1.941772151898734,1.0,33,395,69,36,19
TORRIONE,Fri,2.3734177215189876,2.0,62,316,58,8,1
TORRITA DI SIENA,Fri,3.8533333333333335,3.0,38,300,142,50,9
TRABIA,Fri,3.0,3.0,2,2,0,0,0
TRAPPETO,Fri,4.147058823529412,1.0,13,102,26,16,9
TRE CROCI,Fri,3.0839160839160837,2.0,16,143,35,20,8
TRECELLA,Fri,4.0,4.0,1,1,1,0,0
TRENTO,Fri,2.1740121580547114,2.0,119,1316,395,217,92
TRENTO S.CHIARA,Fri,2.948717948717949,3.0,16,195,46,12,6
TREVIGNANO SIGNORESSA,Fri,3.3973063973063975,3.0,41,297,124,36,2
TRIESTE AIRPORT,Fri,1.3403083700440528,0.0,80,908,135,65,24
VAIANO,Fri,1.4260089686098654,1.0,44,446,65,39,13
VAIO OSPEDALE,Fri,1.0,1.0,1,1,0,0,0
VALLE AURELIA,Fri,4.365487674169346,4.0,176,1866,1058,304,50
VALLO DELLA LUC. CASTELNUOVO,Fri,4.818827708703375,2.0,54,563,215,144,65
VALMADONNA,Fri,3.4340425531914893,2.0,48,470,143,81,23
VANDOIES,Fri,1.2551020408163265,1.0,9,98,8,3,1
VANZAGHELLO - MAGNAGO,Fri,0.00228310502283105,0.0,64,438,0,0,0
VARESE NORD,Fri,0.0017241379310344827,0.0,49,580,0,0,0
VEDANO,Fri,0.0,0.0,48,512,0,0,0
VELLETRI,Fri,0.5286195286195287,-1.0,31,297,31,17,8
VENAFRO,Fri,-1.606936416184971,-3.0,23,173,27,18,8
VENEGONO INF.,Fri,0.001953125,0.0,48,512,0,0,0
VERBANIA-PALLANZA,Fri,1.8863636363636365,1.0,45,440,109,63,24
VERCEIA,Fri,-0.1909814323607427,-1.0,34,377,16,7,3
VERCELLI,Fri,1.7521206409048067,1.0,97,1061,198,103,39
VERDELLO DALMINE,Fri,1.6217948717948718,1.0,111,1248,160,90,33
VERGATO,Fri,2.4661654135338344,2.0,48,532,107,34,6
VERRES,Fri,2.480088495575221,2.0,70,452,139,65,18
VEZZANO LIGURE,Fri,2.9184397163120566,2.0,62,564,167,95,38
VIADANA BRESCIANA,Fri,4.448160535117057,3.0,24,299,135,89,33
VIGNA DI VALLE,Fri,3.828488372093023,3.0,30,344,129,54,7
VIGODARZERE,Fri,0.22010398613518198,0.0,53,577,35,14,7
VILLA BONELLI,Fri,2.745751633986928,2.0,127,1530,368,128,25
VILLA CLAUDIA,Fri,1.6568047337278107,1.0,55,507,55,17,7
VILLA DI TIRANO,Fri,2.066666666666667,1.0,4,45,3,2,1
VILLA OPICINA,Fri,1.6,2.0,2,25,6,4,2
VILLADOSSOLA,Fri,1.9375,1.0,18,176,26,11,3
VILLAFRANCA C.,Fri,0.556989247311828,0.0,39,465,54,27,4
VILLAMASSARGIA DOMUSNOVAS,Fri,-1.0432835820895523,-2.0,69,670,18,12,8
VILLASTELLONE,Fri,4.0,4.0,1,1,1,0,0
VILLETTA MALAGNINO,Fri,4.15,3.0,8,100,41,21,7
VILPIANO-NALLES,Fri,3.773399014778325,4.0,37,406,212,88,6
VITERBO PORTA ROMANA,Fri,0.3482142857142857,0.0,39,336,24,17,11
