stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay
BELGIRATE,REG,Fri,4.768421052631579,3.0,17,190,95,62,33
BELLARIA,REG,Fri,2.914027149321267,1.0,53,442,80,55,33
BERNALDA,REG,Fri,2.98,3.0,4,50,16,10,3
BESANA,REG,Fri,2.6469344608879495,2.0,39,473,169,84,11
BESNATE,REG,Fri,2.8699421965317917,2.0,31,346,81,39,12
BISCEGLIE,REG,Fri,3.702029520295203,2.0,105,1084,389,248,84
BISUSCHIO VIGGIU,REG,Fri,3.4474885844748857,2.0,34,438,119,67,24
BONDENO,REG,Fri,1.8742138364779874,0.0,18,159,27,18,7
BORGO LAVEZZARO,REG,Fri,2.8055555555555554,2.0,28,252,63,27,14
BORGO SAN DALMAZZO,REG,Fri,0.8371212121212122,1.0,36,264,15,10,1
BORGO TICINO,REG,Fri,2.143646408839779,1.0,28,181,35,16,6
BORGO VALSUGANA EST,REG,Fri,3.32967032967033,2.0,15,182,59,22,8
BORGOMANERO,REG,Fri,3.175531914893617,2.0,19,188,59,37,12
BOVA MARINA,REG,Fri,4.240625,2.0,31,320,118,74,25
BRENNERO,REG,Fri,-0.6007067137809188,-2.0,26,283,27,18,10
BRESSANONE,REG,Fri,2.6710097719869705,1.0,54,614,162,104,41
BRUCOLI,REG,Fri,1.0,1.0,1,1,0,0,0
BRUNICO,REG,Fri,-0.26262626262626265,-1.0,9,99,5,4,3
BRUZOLO,REG,Fri,0.797270955165692,0.0,44,513,53,31,10
BUCINE,REG,Fri,6.157894736842105,5.0,13,19,18,7,1
BUSA DI VIGONZA,REG,Fri,4.0,1.0,2,2,1,1,0
Bazzano (AQ),REG,Fri,5.642857142857143,5.0,7,84,68,37,4
Brindisi-Perrino,REG,Fri,5.333333333333333,4.0,15,180,95,40,12
CABIATE,REG,Fri,-0.052830188679245285,0.0,47,530,1,0,0
CALALZO PIEVE CADORE CORTINA,REG,Fri,0.4444444444444444,0.0,12,72,7,1,0
CALDE`,REG,Fri,5.07492795389049,4.0,31,347,188,120,24
CALDIERO,REG,Fri,4.256756756756757,2.0,39,370,127,89,45
CALOPEZZATI,REG,Fri,3.599056603773585,3.0,19,212,86,51,9
CALTIGNAGA,REG,Fri,2.42,1.0,20,200,38,13,6
CALUSCO,REG,Fri,6.081836327345309,5.0,40,501,349,241,55
CAMBIANO SANTENA,REG,Fri,1.086848635235732,1.0,33,403,41,15,1
CAMPAGNA SERRE PERSANO,REG,Fri,3.206896551724138,1.0,8,87,21,13,7
CAMPOBELLO DI MAZARA,REG,Fri,1.5250836120401339,-1.0,31,299,41,29,20
CAMPOFELICE,REG,Fri,0.17842323651452283,-1.0,24,241,18,12,6
CAMPOFRANCO,REG,Fri,3.7538940809968846,3.0,29,321,138,74,10
CAMPOSANTO,REG,Fri,2.7367491166077738,2.0,56,566,154,86,18
CANCELLIERA,REG,Fri,3.6030150753768844,3.0,47,398,152,60,10
CANDELA,REG,Fri,5.448717948717949,4.0,8,78,43,32,10
CANEGRATE,REG,Fri,5.63768115942029,5.0,79,828,561,319,76
CANETRA,REG,Fri,7.87962962962963,6.0,14,108,92,63,20
CAPO BONIFATI,REG,Fri,2.5236486486486487,2.0,30,296,85,37,9
CARATE-CALO`,REG,Fri,3.356701030927835,2.0,40,485,189,95,11
CARIATI,REG,Fri,3.9690265486725664,3.0,20,226,106,61,19
CARINI,REG,Fri,1.0082449941107186,1.0,102,849,41,16,6
CARMAGNOLA,REG,Fri,2.1599115696389095,1.0,136,1357,205,101,41
CAROVIGNO,REG,Fri,7.5,7.0,2,2,2,2,0
CARRITO-ORTONA,REG,Fri,1.1666666666666667,-1.0,5,6,1,1,0
CASALE MONFERRATO,REG,Fri,-1.814102564102564,-3.0,26,312,16,9,2
CASALECCHIO GARIBALDI,REG,Fri,1.1110116383169204,1.0,109,1117,153,51,12
CASALGRANDE,REG,Fri,1.2682926829268293,1.0,16,123,18,9,3
CASALMAGGIORE,REG,Fri,3.929113924050633,3.0,33,395,170,100,30
CASALNUOVO,REG,Fri,2.2960662525879916,1.0,46,483,110,67,29
CASALPUSTERLENGO,REG,Fri,4.911798396334479,2.0,74,873,309,209,86
CASSAGO-NIBIONNO-BULCIAGO,REG,Fri,3.6876355748373104,3.0,38,461,204,94,13
CASSANO D`ADDA,REG,Fri,2.518843120070114,1.0,103,1141,277,167,56
CASTAGNO,REG,Fri,1.9733333333333334,1.0,12,150,21,4,3
CASTEL MADAMA,REG,Fri,2.630081300813008,2.0,23,246,63,30,7
CASTEL S.GIORGIO ROCCAPIEMONTE,REG,Fri,5.0,5.0,1,1,1,0,0
CASTEL S.PIETRO TERME,REG,Fri,4.242483026188167,3.0,93,1031,440,289,89
CASTELDACCIA,REG,Fri,6.0,6.0,4,4,4,3,0
CASTELDEBOLE,REG,Fri,2.304029304029304,2.0,107,1092,285,114,19
CASTELFIORENTINO,REG,Fri,10.488372093023257,9.0,26,43,40,39,18
CASTELGUELFO,REG,Fri,2.36,0.0,4,50,6,5,2
CASTELLALTO CANZANO,REG,Fri,0.8932461873638344,1.0,42,459,35,20,7
CASTELLANETA,REG,Fri,1.393939393939394,1.0,29,297,19,7,1
CASTELLANETA MARINA,REG,Fri,3.8979591836734695,1.0,4,49,14,11,6
CASTELLO D`ANNONE,REG,Fri,2.5962732919254656,2.0,17,161,36,18,4
CASTELNUOVO BERARDENGA,REG,Fri,2.4585365853658536,2.0,30,205,56,20,1
CASTELNUOVO DI GARFAGNANA,REG,Fri,2.2035928143712575,2.0,35,334,84,37,6
CASTIGLIONE COSENTINO,REG,Fri,0.7856115107913669,1.0,62,695,54,33,8
CATANIA AER. FONTANAROSSA,REG,Fri,7.0,7.0,4,4,3,3,1
CATTOLICA S.GIOVANNI GABICCE,REG,Fri,2.0980392156862746,1.0,48,561,133,77,25
CAVA CARBONARA,REG,Fri,3.3741935483870966,3.0,26,310,137,51,19
CAVAZZALE,REG,Fri,1.6588235294117648,2.0,36,425,87,36,6
CECCANO,REG,Fri,0.9417249417249417,0.0,56,429,55,29,10
CEFALU`,REG,Fri,1.0261627906976745,1.0,36,344,50,28,11
CELLE BULGHERIA ROCCAGLORIOSA,REG,Fri,2.313364055299539,1.0,22,217,45,25,11
CENGIO,REG,Fri,2.083532219570406,1.0,35,419,61,31,16
CENTALLO,REG,Fri,2.4521739130434783,1.0,55,460,98,43,16
CEPRANO-FALVATERRA,REG,Fri,0.3925233644859813,-1.0,56,428,41,21,9
CERIANO LAGHETTO,REG,Fri,0.0,0.0,12,12,0,0,0
CERNUSCO-MERATE,REG,Fri,3.6626794258373208,1.0,72,836,236,146,65
CERVIGNANO A.G.,REG,Fri,1.1547169811320754,1.0,70,795,117,55,21
CETRARO,REG,Fri,1.9814241486068112,1.0,32,323,54,26,9
CHATILLON SAINT VINCENT,REG,Fri,2.2986725663716814,2.0,70,452,113,52,20
CHIARAVALLE,REG,Fri,-3.227450980392157,-4.0,23,255,15,8,3
CHIARI,REG,Fri,19.428571428571427,10.0,7,7,6,6,3
CHIGNOLO PO,REG,Fri,5.855018587360595,4.0,22,269,149,106,43
CIAMPINO,REG,Fri,1.1086431675519073,1.0,212,2071,292,109,30
CINISI TERRASINI,REG,Fri,3.8947368421052633,1.0,15,114,25,16,11
CISANO CAPRINO BERGAMASCO,REG,Fri,3.16,2.0,34,400,111,61,19
CISLAGO,REG,Fri,0.001953125,0.0,48,512,0,0,0
CISTERNA DI LATINA,REG,Fri,1.8183118741058655,1.0,77,699,136,75,23
CITTADUCALE,REG,Fri,3.8904593639575973,3.0,32,283,119,63,17
CIVATE,REG,Fri,4.11138014527845,3.0,34,413,181,102,22
CODISOTTO,REG,Fri,0.0,0.0,1,1,0,0,0
COLFELICE,REG,Fri,1.3333333333333333,1.0,3,3,0,0,0
COLLARMELE,REG,Fri,2.159090909090909,1.0,10,44,8,7,1
COLLE MATTIA,REG,Fri,1.4478417266187051,1.0,54,556,73,30,10
COMPIOBBI,REG,Fri,3.3765347885402455,3.0,73,733,284,154,43
CORMANO-CUSANO MILANINO,REG,Fri,0.0011587485515643105,0.0,96,863,0,0,0
CORMONS,REG,Fri,0.9499105545617174,0.0,62,559,78,41,9
CORNIGLIA,REG,Fri,3.5008880994671405,2.0,89,563,172,94,32
CORRIDONIA MOGLIANO,REG,Fri,1.2108433734939759,1.0,22,166,18,5,2
CROPANI,REG,Fri,2.559485530546624,2.0,27,311,82,34,5
CUCCIAGO,REG,Fri,4.666666666666667,4.0,8,9,5,3,1
CUPRAMARITTIMA,REG,Fri,3.297592997811816,2.0,47,457,137,79,28
Cantello Gaggiolo,REG,Fri,0.673202614379085,-1.0,51,612,70,25,9
DIAMANTE BUONVICINO,REG,Fri,2.8854489164086687,2.0,32,323,112,66,24
DIANO,REG,Fri,8.875,10.0,7,8,7,6,4
DICOMANO,REG,Fri,4.420654911838791,3.0,43,397,180,97,25
DITTAINO,REG,Fri,1.8407079646017699,-1.0,21,113,19,14,7
DOBBIACO,REG,Fri,0.9797979797979798,1.0,9,99,7,5,3
DOLO,REG,Fri,1.104490500863558,0.0,109,1158,147,86,25
DONNAZ,REG,Fri,3.5609756097560976,3.0,30,246,94,52,9
DORMELLETTO,REG,Fri,3.209844559585492,2.0,33,386,130,79,20
DORMELLETTO PAESE,REG,Fri,1.910179640718563,1.0,14,167,17,7,4
ELMAS AEROPORTO,REG,Fri,1.0966620305980528,1.0,150,1438,130,78,29
FALCIANO MONDRAGONE CAR.,REG,Fri,4.225352112676056,2.0,57,497,170,122,55
FALCONARA MARITTIMA,REG,Fri,1.0677966101694916,1.0,105,1180,182,99,32
FALCONE,REG,Fri,3.3210526315789473,2.0,16,190,66,34,9
FASANO,REG,Fri,2.148427672955975,1.0,88,795,183,96,24
FERRARA,REG,Fri,1.075654704170708,0.0,94,1031,192,109,48
FERRERA LOMELLINA,REG,Fri,5.439716312056738,4.0,26,282,160,82,17
FIERA DI ROMA,REG,Fri,3.2254449571522743,3.0,126,1517,476,157,24
FINALE LIGURE MARINA,REG,Fri,3.0287539936102235,2.0,64,626,206,127,33
FIRENZE CASTELLO,REG,Fri,1.2782212086659066,1.0,83,877,141,76,23
FIRENZE RIFREDI,REG,Fri,1.7127529123237277,1.0,324,3262,586,330,132
FIRENZE STATUTO,REG,Fri,3.1699029126213594,2.0,37,412,156,93,25
FIUMELATTE,REG,Fri,2.3870967741935485,1.0,27,310,83,46,12
FIUMICINO AEROPORTO,REG,Fri,0.7052896725440806,1.0,127,1588,165,55,11
FONTECCHIO,REG,Fri,3.75,-1.0,4,4,2,2,0
FORENZA,REG,Fri,4.1749174917491745,2.0,29,303,108,61,21
FORNACI DI BARGA,REG,Fri,2.287425149700599,2.0,35,334,97,51,10
FORTE DEI MARMI SERRAVEZZA Q.,REG,Fri,3.577445652173913,2.0,76,736,244,147,45
FOSSACESIA - TORINO DI SANGRO,REG,Fri,1.6953125,1.0,22,256,53,33,8
FRANCAVILLA AL MARE,REG,Fri,1.986254295532646,1.0,25,291,57,31,7
FRANCIOSA,REG,Fri,4.142857142857143,4.0,3,35,19,13,1
FRASCATI,REG,Fri,-1.8341708542713568,-2.0,18,199,4,3,0
FRATTE VILLA COMUNALE,REG,Fri,17.5,1.0,1,2,1,1,1
GARBAGNATE MILANESE,REG,Fri,2.277258566978193,2.0,31,321,62,20,2
GAVIGNANO,REG,Fri,2.9902200488997557,3.0,35,409,104,26,5
GELA,REG,Fri,2.2525252525252526,1.0,9,99,30,23,10
GEMONA DEL FRIULI,REG,Fri,0.4855072463768116,0.0,35,276,11,4,1
GEMONIO,REG,Fri,0.0024630541871921183,0.0,34,406,0,0,0
GENOVA P.PRINCIPE,REG,Fri,2.2620718118035494,1.0,221,2423,540,265,95
GENOVA QUARTO DEI MILLE,REG,Fri,2.690950920245399,1.0,134,1304,323,205,57
GENOVA QUINTO AL MARE,REG,Fri,10.333333333333334,11.0,6,6,5,5,4
GENOVA SESTRI PONENTE,REG,Fri,1.2355685131195335,1.0,170,1715,211,114,48
GENOVA VIA DI FRANCIA,REG,Fri,5.0,4.0,7,9,5,4,1
GERENZANO - TURATE,REG,Fri,0.001953125,0.0,48,512,0,0,0
GHEDI,REG,Fri,4.482315112540193,3.0,25,311,134,94,38
GIACHERY,REG,Fri,-5.325,-6.0,30,360,2,1,0
GIOIA TAURO,REG,Fri,0.7655601659751037,0.0,44,482,50,32,12
GIOVINAZZO,REG,Fri,3.257537688442211,2.0,81,796,247,142,37
GLORIE,REG,Fri,2.1,2.0,5,50,11,5,0
GODO,REG,Fri,5.660130718954249,4.0,40,459,275,178,50
GORGO AL MONTICANO,REG,Fri,2.3446969696969697,1.0,22,264,41,22,11
GRANAROLO,REG,Fri,3.156862745098039,2.0,14,153,31,21,10
GRIGNO,REG,Fri,3.2923976608187133,2.0,14,171,56,25,6
GROANE,REG,Fri,0.3333333333333333,0.0,18,18,0,0,0
GROTTE S.STEFANO,REG,Fri,2.6805555555555554,1.0,18,216,40,22,13
GRUMO APPULA,REG,Fri,1.7209944751381216,1.0,35,362,33,7,1
GUARDAVALLE,REG,Fri,5.375,6.0,5,56,37,29,6
GUARDIA PIEMONTESE TERME,REG,Fri,7.0,7.0,1,1,1,1,0
IL CIONFO BIN. LE CURE,REG,Fri,2.168067226890756,2.0,10,119,20,6,1
IMOLA,REG,Fri,4.010785824345146,2.0,121,1298,490,303,113
INVERIGO,REG,Fri,0.002044989775051125,0.0,43,489,0,0,0
ISERNIA,REG,Fri,2.6133333333333333,-1.0,8,75,19,15,8
ISOLETTA-S.GIOVANNI I.,REG,Fri,1.962962962962963,1.0,54,405,48,30,10
ITRI,REG,Fri,1.9112271540469974,1.0,38,383,83,50,15
IVREA,REG,Fri,2.4893203883495145,2.0,73,515,131,61,19
JESI,REG,Fri,0.7319391634980988,-1.0,48,526,55,32,12
LA SPEZIA CENTRALE,REG,Fri,2.056128293241695,1.0,115,873,220,136,43
LABICO,REG,Fri,2.43796992481203,2.0,51,532,103,39,6
LAMA DI RENO,REG,Fri,2.662921348314607,2.0,64,712,162,44,9
LAMEZIA TERME CENTRALE,REG,Fri,-0.9406474820143885,-2.0,51,556,60,27,11
LANA-POSTAL,REG,Fri,2.119047619047619,2.0,49,546,143,50,8
LAVEZZOLA,REG,Fri,2.632978723404255,1.0,38,376,93,49,16
LEGNANO,REG,Fri,4.172490706319703,3.0,120,1345,604,343,86
LESA,REG,Fri,5.3052631578947365,4.0,17,190,97,67,31
LIVORNO CENTRALE,REG,Fri,1.2970059880239522,1.0,83,835,170,87,27
LOLLI,REG,Fri,1.4681960375391032,1.0,113,959,70,30,10
LOMAZZO,REG,Fri,0.002785515320334262,0.0,61,718,0,0,0
LONATO,REG,Fri,2.742857142857143,2.0,3,35,9,5,1
LORETO,REG,Fri,2.7094240837696337,1.0,75,764,185,104,31
LUNGHEZZA,REG,Fri,0.9621621621621622,0.0,86,925,180,86,19
L`AQUILA,REG,Fri,1.3554006968641115,1.0,30,287,51,23,12
MADDALONI INFERIORE,REG,Fri,23.666666666666668,16.0,3,3,3,3,3
MALEO,REG,Fri,7.878787878787879,5.0,7,66,43,30,13
MANDATORICCIO CAMPANA,REG,Fri,4.254716981132075,3.0,19,212,104,64,18
MANTOVA FRASSINE,REG,Fri,0.7990196078431373,0.0,23,204,16,7,4
MARANO,REG,Fri,3.6341463414634148,3.0,35,410,161,58,14
MARCARIA,REG,Fri,7.009090909090909,4.0,26,330,190,138,66
MARIANO COMENSE,REG,Fri,0.005988023952095809,0.0,44,501,0,0,0
MARINA DI MARATEA,REG,Fri,9.0,9.0,1,1,1,1,0
MARONE - ZONE,REG,Fri,0.012738853503184714,0.0,22,157,0,0,0
MASSA CENTRO,REG,Fri,3.8661311914323964,2.0,77,747,282,177,49
MASSAFISCAGLIA,REG,Fri,1.434782608695652,1.0,18,161,15,3,1
MATELICA,REG,Fri,2.8905109489051095,2.0,32,274,82,41,8
MEDESANO,REG,Fri,2.9166666666666665,2.0,2,24,6,3,0
MELE,REG,Fri,5.930795847750865,4.0,23,289,149,107,48
MERANA,REG,Fri,5.244131455399061,5.0,23,213,145,95,9
MERANO MAIA BASSA,REG,Fri,1.9267399267399268,1.0,49,546,108,32,5
MEZZOCORONA,REG,Fri,4.243040685224839,3.0,96,934,411,227,70
MI.P.GENOVA,REG,Fri,1.416370106761566,0.0,28,281,57,35,19
MILANO CERTOSA,REG,Fri,3.056,2.0,207,2125,710,367,92
MILANO FORLANINI,REG,Fri,3.637809187279152,2.0,178,1698,604,369,111
MILANO LAMBRATE,REG,Fri,4.116329479768786,2.0,367,4152,1463,940,373
MILANO PORTA ROMANA,REG,Fri,14.75,11.0,4,4,3,3,3
MILANO VILLAPIZZONE,REG,Fri,3.9911608721272835,3.0,176,1697,682,369,92
MILAZZO,REG,Fri,1.4020442930153323,1.0,57,587,91,44,9
MODUGNO,REG,Fri,4.027624309392265,2.0,35,362,179,177,11
MOLINA CASTEL VECCHIO SUBAQUEO,REG,Fri,2.25,2.0,29,292,74,32,2
MONCALIERI SANGONE,REG,Fri,4.048417132216015,3.0,46,537,253,142,17
MONGARDINO,REG,Fri,1.5344827586206897,1.0,16,174,16,8,1
MONTE S.BIAGIO,REG,Fri,2.5777080062794346,1.0,72,637,140,89,34
MONTECORVINO,REG,Fri,14.0,8.0,3,3,3,3,1
MONTECOSARO,REG,Fri,2.7850746268656716,2.0,38,335,86,42,7
MONTEPULCIANO,REG,Fri,2.7916666666666665,2.0,37,288,98,43,8
MONZUNO,REG,Fri,1.8638941398865785,1.0,52,529,93,48,13
MOROSOLO - CASCIAGO,REG,Fri,0.0,0.0,34,406,0,0,0
MORREA-CASTRONOVO-RENDINARA,REG,Fri,0.6666666666666666,0.0,3,3,0,0,0
MORROVALLE MONTE S.GIUSTO,REG,Fri,2.281609195402299,2.0,39,348,77,26,8
MOSCIANO S. ANGELO,REG,Fri,5.810457516339869,7.0,42,459,241,237,118
MURATELLA,REG,Fri,2.842452208305867,2.0,126,1517,376,124,26
NEPEZZANO-PIANO D'ACCIO,REG,Fri,4.873056994818653,5.0,34,386,373,69,8
NERA MONTORO,REG,Fri,1.0,1.0,1,1,0,0,0
NOLA,REG,Fri,4.846153846153846,4.0,33,325,169,95,24
NOVARA,REG,Fri,1.910438542310068,1.0,164,1619,363,168,66
NOVATE-MEZZOLA,REG,Fri,0.7712082262210797,0.0,35,389,18,10,2
NOVI LIGURE,REG,Fri,1.3021739130434782,0.0,41,460,75,48,13
NUOVO SALARIO,REG,Fri,1.6107423053711527,2.0,136,1657,209,86,24
NUS,REG,Fri,2.8871681415929205,2.0,70,452,129,54,14
ODERZO,REG,Fri,0.6212121212121212,-1.0,22,264,31,19,8
OLBIA TERRANOVA,REG,Fri,1.527363184079602,0.0,27,201,40,19,5
OLCIO,REG,Fri,3.274193548387097,2.0,27,310,104,52,13
OLGIATA,REG,Fri,3.586206896551724,3.0,128,1334,462,152,33
OLIVERI TINDARI,REG,Fri,2.3,2.0,16,190,57,31,7
OMIGNANO SALENTO,REG,Fri,2.684057971014493,1.0,35,345,105,60,21
ORICOLA-PERETO,REG,Fri,2.2348993288590604,1.0,14,149,26,11,2
ORIO LITTA,REG,Fri,6.617100371747212,5.0,22,269,161,116,42
ORIOLO,REG,Fri,3.447598253275109,3.0,47,458,176,75,17
ORTA MIASINO,REG,Fri,2.7556818181818183,1.0,18,176,46,27,10
ORTONA,REG,Fri,2.16044776119403,1.0,23,268,70,32,7
ORVIETO,REG,Fri,3.5789473684210527,3.0,27,323,119,60,23
OSNAGO,REG,Fri,3.535,1.0,68,800,235,139,51
OVADA,REG,Fri,3.205298013245033,1.0,24,302,85,59,23
"P.M. KM. 5,420",REG,Fri,24.0,11.0,3,3,3,2,2
P.M.TEATINO,REG,Fri,0.0,0.0,1,1,0,0,0
PACE DEL MELA,REG,Fri,1.7819025522041763,1.0,40,431,81,35,3
PACECO,REG,Fri,1.5833333333333333,0.0,10,72,4,3,3
PADOVA,REG,Fri,0.19596541786743515,-1.0,233,2429,367,188,55
PAGANI,REG,Fri,1.9090909090909092,1.0,6,55,9,4,1
PALESTRO,REG,Fri,3.702127659574468,3.0,15,141,51,20,6
PALIDANO,REG,Fri,4.909090909090909,3.0,32,385,147,85,27
PALMANOVA,REG,Fri,2.0098360655737704,2.0,27,305,61,28,5
PALMI,REG,Fri,1.1532091097308488,1.0,44,483,70,38,13
PALMIRO TOGLIATTI,REG,Fri,0.5540201005025126,0.0,71,796,64,38,16
PARGHELIA,REG,Fri,3.6264367816091956,3.0,16,174,74,35,5
PARMA,REG,Fri,2.343137254901961,1.0,129,1530,378,244,104
PARTINICO,REG,Fri,3.7857142857142856,2.0,16,126,33,16,11
PASTENA,REG,Fri,1.8503184713375795,2.0,60,314,23,5,1
PAVIA PORTA GARIBALDI,REG,Fri,6.645756457564576,4.0,22,271,156,97,37
PEDASO,REG,Fri,3.2954048140043763,2.0,47,457,138,82,27
PEDEROBBA CAVASO POSSAGNO,REG,Fri,2.92896174863388,2.0,26,183,60,28,1
PEGOGNAGA,REG,Fri,2.264,0.0,14,125,21,14,7
PERGINE,REG,Fri,1.8461538461538463,1.0,16,195,41,17,6
PESARO,REG,Fri,2.3885017421602788,1.0,50,574,146,83,27
PESCARA PORTA NUOVA,REG,Fri,1.1422594142259415,1.0,71,717,112,57,11
PIACENZA,REG,Fri,2.8817407757805107,1.0,86,1057,316,204,92
PIAN DEL MUGNONE,REG,Fri,3.231578947368421,3.0,8,95,34,6,2
PICANELLO,REG,Fri,30.0,30.0,1,1,1,1,1
PICERNO,REG,Fri,3.2151898734177213,1.0,18,158,54,40,11
PIETRA LIGURE,REG,Fri,3.460912052117264,2.0,63,614,235,136,31
PIEVE ALBIGNOLA,REG,Fri,6.270462633451957,4.0,26,281,184,101,19
PIGNATARO MAGGIORE,REG,Fri,27.0,27.0,1,1,1,1,1
PILZONE,REG,Fri,0.006756756756756757,0.0,20,148,0,0,0
PINEROLO OLIMPICA,REG,Fri,4.273069679849341,3.0,46,531,210,100,18
PIOMBINO,REG,Fri,-0.32432432432432434,0.0,17,74,11,2,1
PIOMBINO DESE,REG,Fri,1.0826972010178118,1.0,64,786,102,35,11
PIRAINETO,REG,Fri,1.5702970297029704,1.0,76,505,37,20,12
PISCIOTTA PALINURO,REG,Fri,1.8932291666666667,1.0,38,384,91,48,21
POGGIO MIRTETO,REG,Fri,-0.05152671755725191,-1.0,44,524,21,11,5
POLICASTRO BUSSENTINO,REG,Fri,2.5,1.0,38,384,90,49,19
POMEZIA - S.PALOMBA,REG,Fri,2.2403381642512077,1.0,82,828,201,102,19
PONT SAINT MARTIN,REG,Fri,2.5088495575221237,2.0,70,452,136,75,20
PONTE A TRESSA,REG,Fri,2.2941176470588234,1.0,11,119,12,7,2
PONTE D`ADDA,REG,Fri,6.074303405572755,4.0,27,323,178,118,48
PONTE GARDENA,REG,Fri,2.4966777408637872,1.0,53,602,173,103,39
PONTE NELLE ALPI POLPET,REG,Fri,0.22174840085287847,0.0,56,469,16,7,2
PONTEBBA,REG,Fri,0.9523809523809523,1.0,18,84,8,4,1
PONTECURONE,REG,Fri,3.5418060200668897,3.0,30,299,105,55,17
PONTEDERA CASCIANA TERME,REG,Fri,2.4619326500732064,2.0,140,1366,335,189,59
PONTICINO,REG,Fri,3.538,3.0,54,500,183,81,21
POPOLANO,REG,Fri,3.8333333333333335,3.0,2,24,10,5,0
POPOLI VITTORITO,REG,Fri,0.23835616438356164,0.0,40,365,29,10,4
PORTO TORRES MARITTIMA,REG,Fri,0.8548387096774194,0.0,7,62,5,4,1
POSTIOMA,REG,Fri,2.3164983164983166,2.0,41,297,41,11,1
POSTO MOVIMENTO TRECCA,REG,Fri,21.0,21.0,1,1,1,1,1
POTENZA MACCHIA ROMANA,REG,Fri,4.871345029239766,3.0,34,342,128,48,19
POTENZA SUPERIORE,REG,Fri,2.023017902813299,0.0,38,391,55,36,20
POZZALLO,REG,Fri,3.440677966101695,2.0,12,118,37,24,12
PRACCHIA,REG,Fri,1.0201342281879195,1.0,12,149,10,3,3
RASTIGNANO,REG,Fri,1.9981884057971016,1.0,56,552,91,42,14
RAVENNA,REG,Fri,2.806497175141243,1.0,65,708,183,104,51
RECALE,REG,Fri,16.0,16.0,1,1,1,1,1
REGGIO DI CALABRIA PELLARO,REG,Fri,1.4032586558044806,1.0,41,491,67,36,9
REGGIO DI CALABRIA S.GREGORIO,REG,Fri,0.6120689655172413,0.0,29,348,26,12,4
REMEDELLO SOPRA,REG,Fri,6.62379421221865,5.0,25,311,203,147,51
RENATE-VEDUGGIO,REG,Fri,3.6008676789587852,3.0,38,461,200,95,13
RHO FIERA MILANO,REG,Fri,3.099213879100027,2.0,341,3689,1330,696,163
RICCIONE,REG,Fri,1.656195462478185,1.0,49,573,109,70,21
RIGOLI,REG,Fri,1.6102941176470589,1.0,15,136,30,12,2
ROBILANTE,REG,Fri,0.11363636363636363,-1.0,36,264,14,7,2
ROCCA DI CORNO,REG,Fri,0.92,0.0,18,175,29,14,4
ROCCA RAVINDOLA,REG,Fri,2.6533333333333333,1.0,10,75,23,12,5
ROCCALUMERA MANDANICI,REG,Fri,3.629251700680272,2.0,31,294,105,71,18
ROCCHETTA TANARO CERRO,REG,Fri,1.4409937888198758,1.0,17,161,20,9,2
ROMA BALDUINA,REG,Fri,2.091672046481601,1.0,146,1549,259,97,32
ROMA PRENESTINA,REG,Fri,0.40090600226500567,0.0,81,883,57,34,15
ROMA TERMINI,REG,Fri,0.48064159292035397,0.0,345,3616,384,192,81
ROMA TRASTEVERE,REG,Fri,2.7774744027303755,2.0,390,4395,1223,468,96
ROMA TUSCOLANA,REG,Fri,1.059316569954868,0.0,304,3102,416,181,47
RONCEGNO BAGNI-MARTER,REG,Fri,3.393782383419689,3.0,16,193,70,31,9
ROSIGNANO,REG,Fri,2.5196850393700787,1.0,54,508,135,72,25
ROSSANO,REG,Fri,5.133333333333334,4.0,20,225,126,92,27
ROVERETO - S.V. - MEDELANA,REG,Fri,0.9192546583850931,0.0,18,161,15,4,2
RUBIERA,REG,Fri,3.7677824267782425,2.0,40,478,144,88,34
RUSSI,REG,Fri,4.038461538461538,3.0,49,546,213,120,46
Reggio di Calabria Pentimele,REG,Fri,8.0,8.0,1,1,1,1,0
S. ANTONINO DI SALUGGIA,REG,Fri,4.295031055900621,3.0,33,322,144,84,27
S. DAMIANO D`ASTI,REG,Fri,0.5755208333333334,0.0,31,384,35,13,3
S. GIACOMO DI TEGLIO,REG,Fri,2.088888888888889,2.0,4,45,5,3,2
S. GIOVANNI IN CROCE,REG,Fri,4.734848484848484,3.0,33,396,196,131,43
S. PAOLO SOLBRITO,REG,Fri,1.7098445595854923,1.0,31,386,53,23,3
S.AGATA SUL SANTERNO,REG,Fri,5.729166666666667,3.0,4,48,22,13,7
S.ANTIMO S.ARPINO,REG,Fri,12.0,12.0,1,1,1,1,1
S.FREDIANO A SETTIMO,REG,Fri,10.166666666666666,10.0,5,6,5,5,3
S.GIOVANNI AL NATISONE,REG,Fri,1.1017964071856288,0.0,43,334,47,21,6
S.LIBERATO,REG,Fri,2.0,2.0,1,1,0,0,0
S.LORENZO,REG,Fri,1.336734693877551,1.0,9,98,7,3,1
S.LUCIDO MARINA,REG,Fri,1.1176470588235294,2.0,4,51,5,1,1
S.MARIA CAPUA VETERE,REG,Fri,4.0889929742388755,2.0,44,427,157,85,37
S.NAZARIO,REG,Fri,3.1228070175438596,2.0,14,171,39,11,5
S.NICOLA T.,REG,Fri,7.75,6.0,4,4,3,3,1
S.NICOLO',REG,Fri,4.08843537414966,3.0,24,294,119,77,21
S.PIETRO IN GU`,REG,Fri,2.12,1.0,32,325,53,20,6
